lon,lat,result_discrete,prob
-160,24,3,0.9154200553894043
-159,24,3,0.9444478154182434
-158,24,3,0.8124545812606812
-157,24,3,0.9256883263587952
-156,24,3,0.8364282250404358
-155,24,3,0.9397457242012024
-154,24,3,0.9654102325439453
-153,24,3,0.9622725248336792
-152,24,3,0.9958637952804565
-151,24,3,0.9261091947555542
-150,24,3,0.8785161375999451
-149,24,3,0.8363490700721741
-148,24,3,0.890534520149231
-147,24,3,0.9913548827171326
-146,24,3,0.9700469374656677
-145,24,3,0.9642817378044128
-144,24,3,0.9739253520965576
-143,24,3,0.9764675498008728
-142,24,3,0.9939942955970764
-141,24,3,0.9705012440681458
-140,24,3,0.9714728593826294
-139,24,3,0.9948609471321106
-138,24,3,0.9986617565155029
-137,24,3,0.9759997725486755
-136,24,3,0.9971368312835693
-135,24,3,0.9986549615859985
-134,24,3,0.9906681180000305
-133,24,3,0.97590172290802
-132,24,3,0.9683352708816528
-131,24,3,0.9412204027175903
-130,24,3,0.981336772441864
-129,24,3,0.9805185794830322
-128,24,3,0.9946120977401733
-127,24,3,0.9471802115440369
-126,24,3,0.978678286075592
-125,24,3,0.9318904876708984
-124,24,3,0.7932180166244507
-123,24,3,0.7543149590492249
-122,24,3,0.520433783531189
-121,24,3,0.9537685513496399
-120,24,3,0.9276438355445862
-119,24,3,0.9936736822128296
-118,24,3,0.9738219976425171
-117,24,3,0.9636924266815186
-116,24,3,0.9821901321411133
-115,24,3,0.9691423177719116
-114,24,3,0.9932076334953308
-113,24,3,0.8660707473754883
-112,24,3,0.7470217943191528
-111,24,3,0.3121362030506134
-109,24,6,0.7216611504554749
-108,24,3,0.9789365530014038
-97,24,12,0.7083127498626709
-96,24,12,0.46676352620124817
-95,24,12,0.4712337851524353
-94,24,12,0.3716859519481659
-93,24,12,0.6258136630058289
-92,24,12,0.7298267483711243
-91,24,12,0.5985948443412781
-90,24,3,0.39744582772254944
-89,24,4,0.7265328764915466
-88,24,4,0.5615453124046326
-87,24,4,0.6768490672111511
-86,24,4,0.8044731616973877
-85,24,4,0.9419746398925781
-84,24,4,0.747785747051239
-83,24,4,0.7556887865066528
-82,24,4,0.7627224922180176
-81,24,4,0.6622541546821594
-80,24,4,0.7325489521026611
-79,24,4,0.5513598918914795
-78,24,4,0.8160368800163269
-77,24,4,0.8221778869628906
-76,24,4,0.8725846409797668
-75,24,4,0.8187938928604126
-74,24,3,0.6767443418502808
-73,24,3,0.8521360754966736
-72,24,3,0.8697574734687805
-71,24,3,0.925822377204895
-70,24,3,0.9035686254501343
-69,24,3,0.8777999877929688
-68,24,3,0.9713285565376282
-67,24,3,0.9718708395957947
-66,24,3,0.9072778820991516
-65,24,3,0.974662721157074
-64,24,3,0.9787960648536682
-63,24,3,0.9020070433616638
-62,24,3,0.9643844962120056
-61,24,3,0.8860951662063599
-60,24,3,0.9744977355003357
-59,24,3,0.924560546875
-58,24,3,0.8332861065864563
-57,24,3,0.7730708718299866
-56,24,3,0.9307449460029602
-55,24,4,0.709749698638916
-54,24,3,0.7866402864456177
-53,24,3,0.9014869332313538
-52,24,3,0.6005669236183167
-51,24,4,0.43077918887138367
-50,24,3,0.429237961769104
-49,24,4,0.5090346336364746
-48,24,4,0.52875155210495
-47,24,4,0.5965496897697449
-46,24,4,0.9470946788787842
-45,24,4,0.8798959851264954
-44,24,4,0.9392919540405273
-43,24,12,0.3982722759246826
-42,24,4,0.5239964723587036
-41,24,4,0.4764891564846039
-40,24,4,0.5063894391059875
-39,24,12,0.483216255903244
-38,24,12,0.46559643745422363
-37,24,3,0.7247710227966309
-36,24,12,0.5715199708938599
-35,24,3,0.5933802127838135
-34,24,3,0.9216810464859009
-33,24,3,0.5552475452423096
-32,24,12,0.6200029850006104
-31,24,3,0.5875900387763977
-30,24,12,0.6895027756690979
-29,24,3,0.5219096541404724
-28,24,3,0.6764641404151917
-27,24,3,0.5568258762359619
-26,24,3,0.49401041865348816
-25,24,12,0.6394532322883606
-24,24,12,0.3588791489601135
-23,24,4,0.5630630850791931
-22,24,4,0.9094042778015137
-21,24,4,0.6503893136978149
-20,24,4,0.678267776966095
-19,24,4,0.69498610496521
-18,24,4,0.7037299275398254
-17,24,4,0.7919021248817444
-16,24,12,0.7469862103462219
36,24,4,0.8696563839912415
37,24,4,0.6508368849754333
38,24,4,0.7055670619010925
52,24,4,0.7736771106719971
58,24,4,0.6893869638442993
59,24,12,0.8301528096199036
60,24,4,0.4150007665157318
61,24,4,0.7526400089263916
62,24,4,0.45621630549430847
63,24,4,0.43019476532936096
64,24,4,0.7635433077812195
65,24,0,0.8531742691993713
66,24,4,0.6875979900360107
67,24,4,0.5355852246284485
118,24,4,0.9559875130653381
119,24,3,0.8643946051597595
120,24,3,0.6268208026885986
122,24,3,0.612410843372345
123,24,4,0.4656878113746643
124,24,3,0.49046143889427185
125,24,3,0.8015652298927307
126,24,4,0.7287245988845825
127,24,3,0.7432173490524292
128,24,3,0.7909735441207886
129,24,3,0.7883695363998413
130,24,3,0.6853039264678955
131,24,3,0.9050170183181763
132,24,3,0.776018500328064
133,24,3,0.5898455381393433
134,24,3,0.8203750252723694
135,24,3,0.8395549654960632
136,24,3,0.8039097785949707
137,24,3,0.8264919519424438
138,24,3,0.5617652535438538
139,24,3,0.500886857509613
140,24,6,0.3672527074813843
141,24,4,0.4940873980522156
142,24,3,0.5266576409339905
143,24,3,0.6051959991455078
144,24,3,0.991669774055481
145,24,3,0.9505693316459656
146,24,3,0.6849513053894043
147,24,3,0.96436607837677
148,24,3,0.8275430202484131
149,24,3,0.9036049842834473
150,24,3,0.5254889130592346
151,24,3,0.8678011894226074
152,24,3,0.9217023253440857
153,24,3,0.9284265637397766
154,24,3,0.5499380230903625
155,24,3,0.6796604990959167
156,24,3,0.978523850440979
157,24,3,0.7220743894577026
158,24,3,0.8676718473434448
159,24,3,0.6046991348266602
160,24,3,0.9784064292907715
161,24,3,0.7143257260322571
162,24,3,0.8648194670677185
163,24,3,0.9896083474159241
164,24,3,0.9964183568954468
165,24,3,0.9977243542671204
166,24,3,0.961887538433075
167,24,3,0.9966476559638977
168,24,4,0.5926851034164429
169,24,3,0.9753756523132324
170,24,3,0.9995742440223694
171,24,3,0.9770565629005432
172,24,3,0.8778762817382812
173,24,3,0.7564375996589661
174,24,3,0.7448695302009583
175,24,3,0.635798990726471
176,24,3,0.7901872396469116
177,24,3,0.6604064106941223
178,24,3,0.9773434400558472
179,24,3,0.8729766607284546
180,24,3,0.8798367977142334
-180,23,3,0.8606158494949341
-179,23,3,0.8594048023223877
-178,23,3,0.9839143753051758
-177,23,3,0.9849737882614136
-176,23,3,0.8884660601615906
-175,23,3,0.8487476110458374
-174,23,3,0.8975157141685486
-173,23,3,0.864776074886322
-172,23,3,0.5968111753463745
-171,23,3,0.6878715753555298
-170,23,3,0.7534986734390259
-169,23,3,0.8900583982467651
-168,23,3,0.909060537815094
-167,23,3,0.9725714921951294
-166,23,3,0.960055410861969
-165,23,3,0.6874629855155945
-164,23,3,0.8236480951309204
-163,23,3,0.6521241664886475
-162,23,4,0.5539836883544922
-161,23,4,0.4146607518196106
-160,23,3,0.9456630349159241
-159,23,3,0.9769957661628723
-158,23,3,0.9500555992126465
-157,23,3,0.9444049596786499
-156,23,3,0.8924928307533264
-155,23,3,0.9692637920379639
-154,23,3,0.9756174683570862
-153,23,3,0.967413067817688
-152,23,3,0.9364492297172546
-151,23,3,0.9074929356575012
-150,23,3,0.8509122729301453
-149,23,3,0.8614643216133118
-148,23,3,0.9862321019172668
-147,23,3,0.9833884239196777
-146,23,3,0.913352370262146
-145,23,3,0.9905051589012146
-144,23,3,0.9856986403465271
-143,23,3,0.951188862323761
-142,23,3,0.9941746592521667
-141,23,3,0.9602016806602478
-140,23,3,0.9785834550857544
-139,23,3,0.9909808039665222
-138,23,3,0.9955300688743591
-137,23,3,0.9948534369468689
-136,23,3,0.9987757802009583
-135,23,3,0.993372917175293
-134,23,3,0.9980594515800476
-133,23,3,0.9755844473838806
-132,23,3,0.9926714897155762
-131,23,3,0.9930210709571838
-130,23,3,0.9694101810455322
-129,23,3,0.9882631897926331
-128,23,3,0.9869556427001953
-127,23,3,0.9742423892021179
-126,23,3,0.9677565693855286
-125,23,3,0.8286716341972351
-124,23,3,0.9781039953231812
-123,23,3,0.9721719026565552
-122,23,3,0.8721420168876648
-121,23,3,0.8607407212257385
-120,23,3,0.9456260204315186
-119,23,3,0.9566971659660339
-118,23,3,0.9886166453361511
-117,23,3,0.9977908134460449
-116,23,3,0.9795292019844055
-115,23,3,0.9944847226142883
-114,23,3,0.9882921576499939
-113,23,3,0.9835246801376343
-112,23,3,0.9874987006187439
-111,23,3,0.9106173515319824
-109,23,3,0.996619701385498
-108,23,3,0.995617151260376
-107,23,3,0.8389372825622559
-97,23,12,0.5251931548118591
-96,23,11,0.25597622990608215
-95,23,12,0.43849483132362366
-94,23,12,0.43119388818740845
-93,23,4,0.4826389253139496
-92,23,4,0.5302219986915588
-91,23,3,0.44928935170173645
-90,23,4,0.6897063255310059
-89,23,12,0.38536933064460754
-88,23,0,0.3199848234653473
-87,23,4,0.5326528549194336
-86,23,4,0.8062926530838013
-85,23,4,0.9441482424736023
-84,23,4,0.4311654269695282
-80,23,4,0.6899362802505493
-79,23,12,0.3545514643192291
-78,23,4,0.5438334345817566
-77,23,4,0.8491374850273132
-76,23,4,0.7443214654922485
-75,23,4,0.7063241004943848
-74,23,4,0.7150859236717224
-73,23,3,0.7492939233779907
-72,23,3,0.764128565788269
-71,23,3,0.8741909861564636
-70,23,3,0.9850237369537354
-69,23,3,0.9128752946853638
-68,23,3,0.949584424495697
-67,23,3,0.9119210839271545
-66,23,3,0.9896687865257263
-65,23,3,0.9850932359695435
-64,23,3,0.8949546813964844
-63,23,3,0.9820718169212341
-62,23,3,0.9580975770950317
-61,23,3,0.874983549118042
-60,23,3,0.8836415410041809
-59,23,3,0.884317934513092
-58,23,3,0.9690305590629578
-57,23,3,0.7011141777038574
-56,23,3,0.6875700950622559
-55,23,3,0.6247705221176147
-54,23,4,0.6572826504707336
-53,23,3,0.6803998947143555
-52,23,3,0.6380884051322937
-51,23,3,0.36656486988067627
-50,23,4,0.5106554627418518
-49,23,3,0.4619598984718323
-48,23,4,0.45046311616897583
-47,23,4,0.5812053680419922
-46,23,4,0.855522632598877
-45,23,4,0.8550167679786682
-44,23,4,0.9405199289321899
-43,23,4,0.7356274127960205
-42,23,3,0.5496389865875244
-41,23,4,0.34562596678733826
-40,23,12,0.4419579803943634
-39,23,4,0.5737929344177246
-38,23,12,0.3966812491416931
-37,23,3,0.6897982954978943
-36,23,3,0.8947064280509949
-35,23,3,0.8521596789360046
-34,23,12,0.4789116084575653
-33,23,12,0.5562997460365295
-32,23,3,0.52091383934021
-31,23,12,0.6054122447967529
-30,23,3,0.5504522919654846
-29,23,12,0.6806369423866272
-28,23,12,0.7289620637893677
-27,23,3,0.5360520482063293
-26,23,12,0.5333683490753174
-25,23,3,0.4284129738807678
-24,23,4,0.48133382201194763
-23,23,4,0.7284296154975891
-22,23,4,0.5302794575691223
-21,23,4,0.8580687642097473
-20,23,12,0.5507896542549133
-19,23,12,0.39938539266586304
-18,23,4,0.5307551622390747
-17,23,12,0.6426054835319519
36,23,4,0.9442856907844543
37,23,4,0.8844892978668213
38,23,12,0.5394885540008545
60,23,4,0.5602686405181885
61,23,4,0.9323678612709045
62,23,4,0.5426561832427979
63,23,3,0.6094430685043335
64,23,12,0.6793564558029175
65,23,12,0.3717026114463806
66,23,12,0.5607153177261353
67,23,4,0.6766780614852905
68,23,3,0.5445114374160767
117,23,3,0.6222855448722839
118,23,3,0.6212815046310425
119,23,3,0.5060428380966187
120,23,3,0.6278988718986511
122,23,3,0.6477959156036377
123,23,3,0.6221708655357361
124,23,3,0.6094439029693604
125,23,3,0.6603293418884277
126,23,3,0.8444080352783203
127,23,3,0.6621052026748657
128,23,3,0.7549091577529907
129,23,3,0.844077467918396
130,23,3,0.7539680600166321
131,23,3,0.8072167038917542
132,23,3,0.8337745070457458
133,23,3,0.8601078987121582
134,23,3,0.6674070358276367
135,23,3,0.643738329410553
136,23,3,0.8667417168617249
137,23,3,0.7471743226051331
138,23,3,0.7808921337127686
139,23,3,0.5957059264183044
140,23,3,0.41150104999542236
141,23,3,0.609801173210144
142,23,3,0.5919434428215027
143,23,3,0.5260406136512756
144,23,3,0.6524184942245483
145,23,3,0.9622750878334045
146,23,3,0.8167825937271118
147,23,3,0.8597458600997925
148,23,3,0.8843564391136169
149,23,3,0.7788063287734985
150,23,3,0.6386922597885132
151,23,3,0.6885854005813599
152,23,3,0.8089370727539062
153,23,3,0.6784893870353699
154,23,3,0.7588659524917603
155,23,3,0.5857220888137817
156,23,3,0.7415726780891418
157,23,4,0.9072533845901489
158,23,3,0.31465834379196167
159,23,3,0.7400961518287659
160,23,3,0.986620306968689
161,23,3,0.993678629398346
162,23,3,0.7283888459205627
163,23,4,0.9173786640167236
164,23,3,0.9341367483139038
165,23,3,0.9818617105484009
166,23,3,0.9917676448822021
167,23,3,0.9693204760551453
168,23,3,0.9996644258499146
169,23,3,0.9149201512336731
170,23,3,0.8459170460700989
171,23,3,0.9994044303894043
172,23,3,0.9991864562034607
173,23,3,0.9351975321769714
174,23,3,0.48485907912254333
175,23,3,0.9464340806007385
176,23,3,0.46163007616996765
177,23,3,0.955962598323822
178,23,3,0.9022613763809204
179,23,3,0.985210120677948
180,23,3,0.9058010578155518
-180,22,3,0.8788564801216125
-179,22,3,0.9066591262817383
-178,22,3,0.9428667426109314
-177,22,3,0.9667378664016724
-176,22,3,0.9627450108528137
-175,22,3,0.9455806612968445
-174,22,3,0.9489783644676208
-173,22,3,0.9182069301605225
-172,22,3,0.8839117288589478
-171,22,3,0.5354663133621216
-170,22,3,0.8979158401489258
-169,22,3,0.9294190406799316
-168,22,3,0.8851515054702759
-167,22,3,0.9304478764533997
-166,22,3,0.9010688066482544
-165,22,3,0.9110462069511414
-164,22,3,0.8625176548957825
-163,22,3,0.5008128881454468
-162,22,3,0.5573326349258423
-161,22,3,0.4075545072555542
-160,22,4,0.5568869709968567
-159,22,3,0.4580163061618805
-158,22,3,0.7873814105987549
-157,22,3,0.8950403332710266
-156,22,3,0.984994113445282
-155,22,3,0.958945631980896
-154,22,3,0.9798617362976074
-153,22,3,0.9841626882553101
-152,22,3,0.9594998955726624
-151,22,3,0.9130253791809082
-150,22,3,0.9731824398040771
-149,22,3,0.7166648507118225
-148,22,3,0.9620484113693237
-147,22,3,0.7798569202423096
-146,22,3,0.9174122214317322
-145,22,3,0.9687649011611938
-144,22,3,0.9645562767982483
-143,22,3,0.6824247241020203
-142,22,3,0.9663201570510864
-141,22,3,0.9838874936103821
-140,22,3,0.9053938388824463
-139,22,3,0.986386775970459
-138,22,3,0.9603646993637085
-137,22,3,0.9977933168411255
-136,22,3,0.9970268607139587
-135,22,3,0.9891355037689209
-134,22,3,0.99788898229599
-133,22,3,0.9399163722991943
-132,22,3,0.9904758334159851
-131,22,3,0.9902003407478333
-130,22,3,0.9743562340736389
-129,22,3,0.9768064022064209
-128,22,3,0.9878183603286743
-127,22,3,0.9925419092178345
-126,22,3,0.9841827750205994
-125,22,3,0.9747177362442017
-124,22,3,0.9907174706459045
-123,22,3,0.9791520237922668
-122,22,3,0.9795780777931213
-121,22,3,0.9857094287872314
-120,22,3,0.972393810749054
-119,22,3,0.9449779391288757
-118,22,3,0.984731912612915
-117,22,3,0.9896776676177979
-116,22,3,0.9882413744926453
-115,22,3,0.9976498484611511
-114,22,3,0.9968271851539612
-113,22,3,0.9959633350372314
-112,22,3,0.9437284469604492
-111,22,3,0.9698991179466248
-110,22,3,0.9726333022117615
-109,22,3,0.9550007581710815
-108,22,3,0.9811980128288269
-107,22,3,0.9494298696517944
-106,22,3,0.4182271659374237
-97,22,12,0.5073567628860474
-96,22,12,0.4653599262237549
-95,22,4,0.5066967010498047
-94,22,4,0.5781311988830566
-93,22,4,0.520096480846405
-92,22,4,0.8532640933990479
-91,22,4,0.7803257703781128
-90,22,12,0.5341525673866272
-89,22,4,0.6313582062721252
-88,22,4,0.43807902932167053
-87,22,4,0.7167624235153198
-86,22,4,0.8848921060562134
-85,22,4,0.7664417624473572
-83,22,4,0.46568062901496887
-82,22,12,0.5614315867424011
-81,22,4,0.6378466486930847
-78,22,4,0.6499496698379517
-77,22,4,0.5612939596176147
-76,22,4,0.8189005851745605
-75,22,4,0.4187885522842407
-74,22,4,0.5915865898132324
-73,22,4,0.5176445245742798
-72,22,4,0.5367400050163269
-71,22,4,0.7130177617073059
-70,22,3,0.9679393768310547
-69,22,3,0.9985338449478149
-68,22,3,0.9014862179756165
-67,22,3,0.89227694272995
-66,22,3,0.9699994921684265
-65,22,3,0.9909073114395142
-64,22,3,0.9483063817024231
-63,22,3,0.8163846135139465
-62,22,3,0.9698646664619446
-61,22,3,0.8877885937690735
-60,22,3,0.8175557851791382
-59,22,3,0.7084838151931763
-58,22,3,0.7778752446174622
-57,22,3,0.7948638200759888
-56,22,3,0.6108686923980713
-55,22,3,0.5670613050460815
-54,22,3,0.6525656580924988
-53,22,3,0.81365966796875
-52,22,3,0.660331666469574
-51,22,4,0.47001364827156067
-50,22,4,0.5704030990600586
-49,22,4,0.39203330874443054
-48,22,4,0.9078739285469055
-47,22,4,0.8225880861282349
-46,22,4,0.924314022064209
-45,22,4,0.9290055632591248
-44,22,4,0.800894021987915
-43,22,4,0.44121336936950684
-42,22,4,0.3859352469444275
-41,22,3,0.5179389119148254
-40,22,3,0.481051504611969
-39,22,12,0.43386420607566833
-38,22,3,0.7591716051101685
-37,22,3,0.48618316650390625
-36,22,3,0.6824395060539246
-35,22,4,0.8988386988639832
-34,22,3,0.536173403263092
-33,22,3,0.5185682773590088
-32,22,3,0.5298899412155151
-31,22,12,0.5162086486816406
-30,22,3,0.5033349990844727
-29,22,3,0.6471063494682312
-28,22,3,0.5012068152427673
-27,22,12,0.7093996405601501
-26,22,12,0.503511369228363
-25,22,3,0.42698001861572266
-24,22,4,0.5453571081161499
-23,22,4,0.646966814994812
-22,22,4,0.43644919991493225
-21,22,4,0.7110995054244995
-20,22,4,0.7196439504623413
-19,22,4,0.9725103974342346
-18,22,12,0.5060590505599976
-17,22,0,0.5282899737358093
37,22,4,0.9338681697845459
38,22,4,0.7712419033050537
60,22,4,0.5385305285453796
61,22,4,0.9303795099258423
62,22,4,0.7052335739135742
63,22,3,0.6094040274620056
64,22,12,0.9087910056114197
65,22,12,0.5947870016098022
66,22,12,0.636094331741333
67,22,4,0.40134677290916443
68,22,12,0.7888299226760864
69,22,3,0.8977270126342773
90,22,3,0.9966325163841248
91,22,3,0.6907117962837219
114,22,3,0.8328847885131836
115,22,4,0.34668484330177307
116,22,3,0.7046938538551331
117,22,3,0.6664342284202576
118,22,3,0.936725914478302
119,22,3,0.7700086832046509
120,22,3,0.6077796220779419
121,22,3,0.9148083925247192
122,22,3,0.49400436878204346
123,22,3,0.512079656124115
124,22,3,0.8616092801094055
125,22,3,0.6784930229187012
126,22,3,0.7471395134925842
127,22,3,0.6211372017860413
128,22,3,0.7512927651405334
129,22,3,0.8398648500442505
130,22,3,0.7678377032279968
131,22,3,0.6875589489936829
132,22,3,0.6559335589408875
133,22,3,0.8263545632362366
134,22,3,0.6643926501274109
135,22,3,0.9186124205589294
136,22,3,0.8129076957702637
137,22,3,0.8072659969329834
138,22,3,0.48447078466415405
139,22,3,0.775292694568634
140,22,6,0.3316037654876709
141,22,3,0.34266576170921326
142,22,4,0.5392370820045471
143,22,3,0.6889374852180481
144,22,3,0.6304710507392883
145,22,3,0.758772075176239
146,22,3,0.8928326964378357
147,22,3,0.771181046962738
148,22,3,0.7744861245155334
149,22,3,0.8283138871192932
150,22,3,0.6576106548309326
151,22,3,0.854891836643219
152,22,3,0.9003528356552124
153,22,3,0.8142284154891968
154,22,3,0.7991580963134766
155,22,3,0.9952551126480103
156,22,3,0.9880732893943787
157,22,3,0.6970773339271545
158,22,3,0.5561776161193848
159,22,3,0.7298679947853088
160,22,3,0.8799625039100647
161,22,3,0.9108004570007324
162,22,3,0.8256982564926147
163,22,3,0.9682013392448425
164,22,3,0.9290634989738464
165,22,3,0.9989978671073914
166,22,3,0.999650239944458
167,22,3,0.9352074861526489
168,22,3,0.933495283126831
169,22,3,0.8817825317382812
170,22,3,0.946880578994751
171,22,3,0.9992152452468872
172,22,3,0.9955920577049255
173,22,3,0.6654741168022156
174,22,3,0.9013528823852539
175,22,4,0.6988072395324707
176,22,4,0.6811633110046387
177,22,4,0.5111702084541321
178,22,4,0.6728402972221375
179,22,3,0.6127403378486633
180,22,3,0.868255078792572
-180,21,3,0.8145340085029602
-179,21,3,0.8625921010971069
-178,21,3,0.6812822818756104
-177,21,3,0.8675664067268372
-176,21,3,0.8501448631286621
-175,21,3,0.9436416625976562
-174,21,3,0.7832326292991638
-173,21,3,0.8982546329498291
-172,21,3,0.5727849006652832
-171,21,4,0.4173256456851959
-170,21,4,0.6296414136886597
-169,21,3,0.6166234016418457
-168,21,3,0.6729702949523926
-167,21,3,0.8405423760414124
-166,21,4,0.30831819772720337
-165,21,3,0.8075146079063416
-164,21,3,0.7151800394058228
-163,21,3,0.7263817191123962
-162,21,3,0.8609909415245056
-161,21,3,0.7424678802490234
-160,21,3,0.9699497818946838
-159,21,3,0.9549259543418884
-158,21,3,0.4678857624530792
-157,21,1,0.2172277569770813
-156,21,4,0.4656257927417755
-155,21,3,0.9737380146980286
-154,21,3,0.917847752571106
-153,21,3,0.8270571827888489
-152,21,3,0.7339365482330322
-151,21,3,0.6911547780036926
-150,21,3,0.7068823575973511
-149,21,3,0.8377968668937683
-148,21,3,0.9671269655227661
-147,21,3,0.9599564075469971
-146,21,3,0.8759675621986389
-145,21,3,0.9579857587814331
-144,21,3,0.9555208086967468
-143,21,3,0.9725730419158936
-142,21,3,0.8137282133102417
-141,21,3,0.9497628211975098
-140,21,3,0.956601619720459
-139,21,3,0.8679009675979614
-138,21,3,0.8135249614715576
-137,21,3,0.8045984506607056
-136,21,3,0.9940465688705444
-135,21,3,0.982725203037262
-134,21,3,0.8576070666313171
-133,21,3,0.9859500527381897
-132,21,3,0.991915762424469
-131,21,3,0.9798428416252136
-130,21,3,0.9783905148506165
-129,21,3,0.9957068562507629
-128,21,3,0.9305695295333862
-127,21,3,0.993029773235321
-126,21,3,0.9808576107025146
-125,21,3,0.9657937288284302
-124,21,3,0.9601010084152222
-123,21,3,0.9955921769142151
-122,21,3,0.5245073437690735
-121,21,3,0.9919691681861877
-120,21,3,0.9840689301490784
-119,21,3,0.9823538064956665
-118,21,3,0.993933379650116
-117,21,3,0.9369715452194214
-116,21,3,0.9971178770065308
-115,21,3,0.7045113444328308
-114,21,3,0.9860764741897583
-113,21,3,0.9563376903533936
-112,21,3,0.9192490577697754
-111,21,3,0.9378625154495239
-110,21,3,0.9651675224304199
-109,21,3,0.9275709986686707
-108,21,3,0.8452764749526978
-107,21,3,0.5328368544578552
-106,21,12,0.433522492647171
-97,21,4,0.4655308425426483
-96,21,11,0.3849964737892151
-95,21,3,0.4712322950363159
-94,21,12,0.35236606001853943
-93,21,4,0.49466609954833984
-92,21,12,0.4252189099788666
-91,21,4,0.32658690214157104
-86,21,4,0.8403782844543457
-85,21,4,0.7376757264137268
-84,21,4,0.7414193153381348
-83,21,4,0.631074070930481
-82,21,4,0.6213498711585999
-81,21,4,0.5639887452125549
-80,21,3,0.4104875922203064
-79,21,4,0.7061538696289062
-75,21,4,0.8624347448348999
-74,21,4,0.7056726813316345
-73,21,4,0.641520082950592
-72,21,4,0.637624979019165
-71,21,4,0.4867274761199951
-70,21,4,0.5490732192993164
-69,21,3,0.9564370512962341
-68,21,3,0.955882728099823
-67,21,3,0.9393746256828308
-66,21,3,0.9804792404174805
-65,21,3,0.8758372664451599
-64,21,3,0.8920658230781555
-63,21,3,0.7647523283958435
-62,21,3,0.7398841977119446
-61,21,3,0.7292690873146057
-60,21,3,0.9311268329620361
-59,21,3,0.7616977095603943
-58,21,4,0.5254450440406799
-57,21,4,0.5284784436225891
-56,21,3,0.5045393109321594
-55,21,3,0.4353317320346832
-54,21,4,0.4666809141635895
-53,21,4,0.6200624704360962
-52,21,4,0.6020052433013916
-51,21,4,0.5196502804756165
-50,21,4,0.7172901630401611
-49,21,4,0.73391193151474
-48,21,3,0.40557876229286194
-47,21,4,0.5422617197036743
-46,21,4,0.9182246327400208
-45,21,4,0.8651478886604309
-44,21,4,0.9295446872711182
-43,21,4,0.8993183970451355
-42,21,3,0.467859148979187
-41,21,12,0.38662511110305786
-40,21,3,0.4300234615802765
-39,21,3,0.46783918142318726
-38,21,3,0.4248046875
-37,21,3,0.6921892166137695
-36,21,3,0.6455294489860535
-35,21,12,0.4114907681941986
-34,21,3,0.5586085915565491
-33,21,3,0.37725988030433655
-32,21,4,0.8323136568069458
-31,21,4,0.7013601660728455
-30,21,4,0.9140113592147827
-29,21,3,0.4120921194553375
-28,21,3,0.46650946140289307
-27,21,12,0.43234193325042725
-26,21,4,0.4566541612148285
-25,21,4,0.4418207108974457
-24,21,4,0.8609890937805176
-23,21,4,0.7721042037010193
-22,21,4,0.7461238503456116
-21,21,4,0.8275024890899658
-20,21,4,0.9738439321517944
-19,21,3,0.7407847046852112
-18,21,0,0.34291988611221313
-17,21,3,0.43800124526023865
38,21,4,0.6127832531929016
39,21,12,0.5778782963752747
59,21,3,0.6343957781791687
60,21,4,0.5164405107498169
61,21,4,0.5194200873374939
62,21,4,0.5428910255432129
63,21,4,0.5968615412712097
64,21,12,0.445246160030365
65,21,12,0.8069525361061096
66,21,12,0.6022974848747253
67,21,3,0.3487691879272461
68,21,12,0.9528440833091736
69,21,4,0.555167555809021
70,21,9,0.2778320908546448
72,21,12,0.40214356780052185
87,21,3,0.9443375468254089
88,21,3,0.8097489476203918
89,21,3,0.5944209098815918
90,21,3,0.6760478019714355
91,21,3,0.8673713803291321
92,21,3,0.4884665012359619
108,21,3,0.9815448522567749
109,21,11,0.7086958289146423
111,21,3,0.4760519862174988
112,21,4,0.659588098526001
113,21,3,0.6875442862510681
114,21,3,0.7658839225769043
115,21,3,0.8244086503982544
116,21,3,0.7027953267097473
117,21,3,0.4758807122707367
118,21,3,0.8872893452644348
119,21,4,0.402324378490448
120,21,3,0.6459425687789917
121,21,4,0.7896755933761597
122,21,4,0.40706270933151245
123,21,3,0.6701161861419678
124,21,3,0.8073226809501648
125,21,3,0.8273329138755798
126,21,3,0.7548061013221741
127,21,3,0.897668182849884
128,21,3,0.8563229441642761
129,21,3,0.7495594024658203
130,21,3,0.8213571906089783
131,21,3,0.7787148952484131
132,21,3,0.8168071508407593
133,21,3,0.9218079447746277
134,21,3,0.5287817716598511
135,21,3,0.4989383816719055
136,21,3,0.941556990146637
137,21,3,0.7246270179748535
138,21,3,0.9581860899925232
139,21,3,0.8240349292755127
140,21,3,0.33345064520835876
141,21,3,0.8863552808761597
142,21,3,0.6832656860351562
143,21,3,0.7322325110435486
144,21,3,0.6147594451904297
145,21,3,0.45443567633628845
146,21,3,0.6121422052383423
147,21,3,0.4797532260417938
148,21,3,0.7943933010101318
149,21,3,0.828971266746521
150,21,3,0.9061031937599182
151,21,3,0.9476756453514099
152,21,3,0.616568922996521
153,21,3,0.762667715549469
154,21,3,0.994102418422699
155,21,4,0.7170901298522949
156,21,3,0.824026346206665
157,21,4,0.6552432179450989
158,21,3,0.6075624227523804
159,21,3,0.9865086078643799
160,21,3,0.7849742770195007
161,21,3,0.808253824710846
162,21,3,0.8021506071090698
163,21,3,0.5645630955696106
164,21,3,0.9514350891113281
165,21,3,0.9455257654190063
166,21,3,0.9546125531196594
167,21,3,0.9628899693489075
